"Omics","Category","TermID","Description","Overlap","SetSize","CandidateSize","BackgroundSize","GeneRatio","BgRatio","FoldEnrichment","Pvalue","OverlapEntrez","padj","OverlapGenes"
"Proteomics","GO BP","GO:0030193","regulation of blood coagulation",2,34,76,7403,"2/76","34/7403",5.72987616099071,0.0472304118029047,"94175/16644",1,"Hrg/Kng1"
"Proteomics","GO BP","GO:1900046","regulation of hemostasis",2,34,76,7403,"2/76","34/7403",5.72987616099071,0.0472304118029047,"94175/16644",1,"Hrg/Kng1"
"Proteomics","GO BP","GO:0055002","striated muscle cell development",2,34,76,7403,"2/76","34/7403",5.72987616099071,0.0472304118029047,"225288/11472",1,"Fhod3/Actn2"
"Proteomics","GO BP","GO:1903037","regulation of leukocyte cell-cell adhesion",4,133,76,7403,"4/76","133/7403",2.92956074396518,0.0473871036448816,"13136/68268/14999/11540",1,"Cd55/Zdhhc21/H2-DMb1/Adora2a"
"Proteomics","GO BP","GO:0042633","hair cycle",2,35,76,7403,"2/76","35/7403",5.56616541353383,0.0497670824332391,"68268/16206",1,"Zdhhc21/Lrig1"
"Proteomics","GO BP","GO:0042303","molting cycle",2,35,76,7403,"2/76","35/7403",5.56616541353383,0.0497670824332391,"68268/16206",1,"Zdhhc21/Lrig1"
"Proteomics","GO MF","GO:0004527","exonuclease activity",2,35,76,7403,"2/76","35/7403",5.56616541353383,0.0497670824332391,"18971/112403",1,"Pold1/Dxo"
"Proteomics","GO BP","GO:0034614","cellular response to reactive oxygen species",3,81,76,7403,"3/76","81/7403",3.60769980506823,0.0501877022509114,"22068/93734/11699",1,"Trpc6/Mpv17l/Ambp"
"Proteomics","KEGG","mmu04081","Hormone signaling",3,82,76,7403,"3/76","82/7403",3.56370346598203,0.051721094236608,"14709/20606/22353",1,"Gng8/Sstr2/Vip"
"Proteomics","GO BP","GO:0034599","cellular response to oxidative stress",4,137,76,7403,"4/76","137/7403",2.84402612370342,0.0518334944686873,"234371/22068/93734/11699",1,"Tmem161a/Trpc6/Mpv17l/Ambp"
"Proteomics","GO BP","GO:0006487","protein N-linked glycosylation",2,36,76,7403,"2/76","36/7403",5.41154970760234,0.0523521348268093,"20700/20701",1,"Serpina1a/Serpina1b"
"Proteomics","GO BP","GO:0050818","regulation of coagulation",2,36,76,7403,"2/76","36/7403",5.41154970760234,0.0523521348268093,"94175/16644",1,"Hrg/Kng1"
"Proteomics","GO MF","GO:0140767","enzyme-substrate adaptor activity",2,36,76,7403,"2/76","36/7403",5.41154970760234,0.0523521348268093,"66454/71765",1,"Nmnat1/Klhdc3"
"Proteomics","GO BP","GO:0007596","blood coagulation",3,84,76,7403,"3/76","84/7403",3.47885338345865,0.054855723349465,"94245/94175/16644",1,"Dtnbp1/Hrg/Kng1"
"Proteomics","GO BP","GO:0015872","dopamine transport",2,37,76,7403,"2/76","37/7403",5.26529160739687,0.054984337645662,"94245/54524",1,"Dtnbp1/Syt6"
"Proteomics","GO BP","GO:0034103","regulation of tissue remodeling",2,37,76,7403,"2/76","37/7403",5.26529160739687,0.054984337645662,"11625/94175",1,"Ahsg/Hrg"
"Proteomics","GO MF","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific",2,37,76,7403,"2/76","37/7403",5.26529160739687,0.054984337645662,"20788/20687",1,"Srebf2/Sp3"
"Proteomics","KEGG","mmu00600","Sphingolipid metabolism",2,37,76,7403,"2/76","37/7403",5.26529160739687,0.054984337645662,"20773/54447",1,"Sptlc2/Asah2"
"Proteomics","GO BP","GO:1902074","response to salt",5,202,76,7403,"5/76","202/7403",2.41108650338718,0.0560159890689863,"54524/20700/20703/20701/20704",1,"Syt6/Serpina1a/Serpina1d/Serpina1b/Serpina1e"
"Proteomics","GO BP","GO:0050817","coagulation",3,85,76,7403,"3/76","85/7403",3.43792569659443,0.0564566708935586,"94245/94175/16644",1,"Dtnbp1/Hrg/Kng1"
"Proteomics","GO BP","GO:0006954","inflammatory response",6,268,76,7403,"6/76","268/7403",2.18077376276512,0.0565133095255977,"106025/11625/20700/11540/20701/16644",1,"Sharpin/Ahsg/Serpina1a/Adora2a/Serpina1b/Kng1"
"Proteomics","GO BP","GO:0046546","development of primary male sexual characteristics",2,38,76,7403,"2/76","38/7403",5.12673130193906,0.057662479141641,"56449/11625",1,"Ybx3/Ahsg"
"Proteomics","GO BP","GO:0008584","male gonad development",2,38,76,7403,"2/76","38/7403",5.12673130193906,0.057662479141641,"56449/11625",1,"Ybx3/Ahsg"
"Proteomics","GO BP","GO:0042102","positive regulation of T cell proliferation",2,38,76,7403,"2/76","38/7403",5.12673130193906,0.057662479141641,"13136/14999",1,"Cd55/H2-DMb1"
"Proteomics","GO MF","GO:0001217","DNA-binding transcription repressor activity",2,38,76,7403,"2/76","38/7403",5.12673130193906,0.057662479141641,"20788/20687",1,"Srebf2/Sp3"
"Proteomics","GO BP","GO:0071214","cellular response to abiotic stimulus",4,142,76,7403,"4/76","142/7403",2.74388435878428,0.05770358022846,"239364/234371/18971/56449",1,"Tspyl5/Tmem161a/Pold1/Ybx3"
"Proteomics","GO BP","GO:0104004","cellular response to environmental stimulus",4,142,76,7403,"4/76","142/7403",2.74388435878428,0.05770358022846,"239364/234371/18971/56449",1,"Tspyl5/Tmem161a/Pold1/Ybx3"
"Proteomics","GO BP","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway",3,86,76,7403,"3/76","86/7403",3.39794981640147,0.0580798405681709,"20606/22353/11540",1,"Sstr2/Vip/Adora2a"
"Proteomics","GO BP","GO:0007599","hemostasis",3,86,76,7403,"3/76","86/7403",3.39794981640147,0.0580798405681709,"94245/94175/16644",1,"Dtnbp1/Hrg/Kng1"
"Proteomics","GO BP","GO:0002252","immune effector process",5,205,76,7403,"5/76","205/7403",2.37580231065469,0.0589566278791792,"13136/76438/14999/16136/12279",1,"Cd55/Rftn1/H2-DMb1/Igll1/C9"
"Proteomics","GO BP","GO:0002456","T cell mediated immunity",2,39,76,7403,"2/76","39/7403",4.99527665317139,0.0603853668926655,"13136/76438",1,"Cd55/Rftn1"
"Proteomics","GO CC","GO:0005882","intermediate filament",2,39,76,7403,"2/76","39/7403",4.99527665317139,0.0603853668926655,"73737/11540",1,"Bbln/Adora2a"
"Proteomics","KEGG","mmu04071","Sphingolipid signaling pathway",3,88,76,7403,"3/76","88/7403",3.32072368421053,0.0613922234020281,"16644/20773/54447",1,"Kng1/Sptlc2/Asah2"
"Proteomics","GO BP","GO:0030148","sphingolipid biosynthetic process",2,40,76,7403,"2/76","40/7403",4.8703947368421,0.0631518275422474,"20773/54447",1,"Sptlc2/Asah2"
"Proteomics","GO MF","GO:0030545","signaling receptor regulator activity",3,92,76,7403,"3/76","92/7403",3.17634439359268,0.0682766001179317,"209268/22353/16644",1,"Igsf1/Vip/Kng1"
"Proteomics","GO BP","GO:0006766","vitamin metabolic process",2,42,76,7403,"2/76","42/7403",4.63847117794486,0.0688108678985686,"94284/14473",1,"Ugt1a6a/Gc"
"Proteomics","GO BP","GO:0019882","antigen processing and presentation",2,43,76,7403,"2/76","43/7403",4.53059975520196,0.0717011939205471,"76438/14999",1,"Rftn1/H2-DMb1"
"Proteomics","GO BP","GO:0055013","cardiac muscle cell development",2,43,76,7403,"2/76","43/7403",4.53059975520196,0.0717011939205471,"225288/11472",1,"Fhod3/Actn2"
"Proteomics","GO BP","GO:0046661","male sex differentiation",2,43,76,7403,"2/76","43/7403",4.53059975520196,0.0717011939205471,"56449/11625",1,"Ybx3/Ahsg"
"Proteomics","GO BP","GO:0006939","smooth muscle contraction",2,43,76,7403,"2/76","43/7403",4.53059975520196,0.0717011939205471,"20606/68268",1,"Sstr2/Zdhhc21"
"Proteomics","GO BP","GO:2001233","regulation of apoptotic signaling pathway",5,218,76,7403,"5/76","218/7403",2.23412602607436,0.072710456974467,"11783/234371/56449/93734/11540",1,"Apaf1/Tmem161a/Ybx3/Mpv17l/Adora2a"
"Proteomics","KEGG","mmu01240","Biosynthesis of cofactors",3,95,76,7403,"3/76","95/7403",3.07603878116343,0.0736616466648264,"227683/66454/94284",1,"Coq4/Nmnat1/Ugt1a6a"
"Proteomics","GO BP","GO:0007159","leukocyte cell-cell adhesion",4,155,76,7403,"4/76","155/7403",2.51375212224109,0.0745647016937804,"13136/68268/14999/11540",1,"Cd55/Zdhhc21/H2-DMb1/Adora2a"
"Proteomics","GO BP","GO:0006865","amino acid transport",3,96,76,7403,"3/76","96/7403",3.04399671052632,0.0754979486095705,"94245/94281/11540",1,"Dtnbp1/Sfxn4/Adora2a"
"Proteomics","GO BP","GO:0034644","cellular response to UV",2,45,76,7403,"2/76","45/7403",4.32923976608187,0.0775979592299497,"234371/18971",1,"Tmem161a/Pold1"
"Proteomics","GO MF","GO:0020037","heme binding",2,45,76,7403,"2/76","45/7403",4.32923976608187,0.0775979592299497,"94175/11699",1,"Hrg/Ambp"
"Proteomics","GO CC","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane",2,46,76,7403,"2/76","46/7403",4.23512585812357,0.080602252436013,"14709/14302",1,"Gng8/Frk"
"Proteomics","GO BP","GO:0055006","cardiac cell development",2,47,76,7403,"2/76","47/7403",4.14501679731243,0.0836424176643183,"225288/11472",1,"Fhod3/Actn2"
"Proteomics","GO BP","GO:0006672","ceramide metabolic process",2,47,76,7403,"2/76","47/7403",4.14501679731243,0.0836424176643183,"20773/54447",1,"Sptlc2/Asah2"
"Proteomics","GO BP","GO:0034097","response to cytokine",7,372,76,7403,"7/76","372/7403",1.83294425580079,0.0862696674719977,"56449/106025/20700/20703/20701/20704/20714",1,"Ybx3/Sharpin/Serpina1a/Serpina1d/Serpina1b/Serpina1e/Serpina3k"
"Proteomics","GO BP","GO:1903035","negative regulation of response to wounding",2,49,76,7403,"2/76","49/7403",3.97583243823845,0.0898262617181318,"94175/16644",1,"Hrg/Kng1"
"Proteomics","GO MF","GO:0046906","tetrapyrrole binding",2,49,76,7403,"2/76","49/7403",3.97583243823845,0.0898262617181318,"94175/11699",1,"Hrg/Ambp"
"Proteomics","GO BP","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",2,50,76,7403,"2/76","50/7403",3.89631578947368,0.0929679312311899,"22353/11540",1,"Vip/Adora2a"
"Proteomics","GO BP","GO:0050671","positive regulation of lymphocyte proliferation",2,50,76,7403,"2/76","50/7403",3.89631578947368,0.0929679312311899,"13136/14999",1,"Cd55/H2-DMb1"
"Proteomics","GO BP","GO:1901617","organic hydroxy compound biosynthetic process",3,106,76,7403,"3/76","106/7403",2.75682720953327,0.0949474188086455,"20773/20788/54447",1,"Sptlc2/Srebf2/Asah2"
"Proteomics","GO BP","GO:0071482","cellular response to light stimulus",2,51,76,7403,"2/76","51/7403",3.81991744066047,0.0961414536842704,"234371/18971",1,"Tmem161a/Pold1"
"Proteomics","GO BP","GO:0032946","positive regulation of mononuclear cell proliferation",2,51,76,7403,"2/76","51/7403",3.81991744066047,0.0961414536842704,"13136/14999",1,"Cd55/H2-DMb1"
"Proteomics","GO BP","GO:0032890","regulation of organic acid transport",2,51,76,7403,"2/76","51/7403",3.81991744066047,0.0961414536842704,"94245/11540",1,"Dtnbp1/Adora2a"
"Proteomics","GO BP","GO:0022414","reproductive process",8,459,76,7403,"8/76","459/7403",1.69774108473799,0.0972076410854128,"22353/56449/54524/22068/11625/59083/71765/20687",1,"Vip/Ybx3/Syt6/Trpc6/Ahsg/Fetub/Klhdc3/Sp3"
"Proteomics","GO BP","GO:0030953","astral microtubule organization",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"83679",1,"Pde4dip"
"Proteomics","GO BP","GO:0071233","cellular response to leucine",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"52187",1,"Rragd"
"Proteomics","GO BP","GO:0044241","lipid digestion",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"54447",1,"Asah2"
"Proteomics","GO BP","GO:0042759","long-chain fatty acid biosynthetic process",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"54447",1,"Asah2"
"Proteomics","GO BP","GO:2000009","negative regulation of protein localization to cell surface",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"11472",1,"Actn2"
"Proteomics","GO BP","GO:0030836","positive regulation of actin filament depolymerization",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"11472",1,"Actn2"
"Proteomics","GO BP","GO:0046641","positive regulation of alpha-beta T cell proliferation",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"13136",1,"Cd55"
"Proteomics","GO BP","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"13136",1,"Cd55"
"Proteomics","GO BP","GO:0010893","positive regulation of steroid biosynthetic process",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"20788",1,"Srebf2"
"Proteomics","GO BP","GO:0006301","postreplication repair",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"18971",1,"Pold1"
"Proteomics","GO BP","GO:0032925","regulation of activin receptor signaling pathway",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"209268",1,"Igsf1"
"Proteomics","GO BP","GO:0045187","regulation of circadian sleep/wake cycle, sleep",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0030449","regulation of complement activation",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"13136",1,"Cd55"
"Proteomics","GO BP","GO:1901550","regulation of endothelial cell development",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"68268",1,"Zdhhc21"
"Proteomics","GO BP","GO:1903140","regulation of establishment of endothelial barrier",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"68268",1,"Zdhhc21"
"Proteomics","GO BP","GO:0043201","response to leucine",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"52187",1,"Rragd"
"Proteomics","GO BP","GO:0034138","toll-like receptor 3 signaling pathway",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"76438",1,"Rftn1"
"Proteomics","GO BP","GO:0001829","trophectodermal cell differentiation",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"20687",1,"Sp3"
"Proteomics","GO CC","GO:0030686","90S preribosome",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"230082",1,"Nol6"
"Proteomics","GO CC","GO:0043601","nuclear replisome",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"18971",1,"Pold1"
"Proteomics","GO CC","GO:0030894","replisome",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"18971",1,"Pold1"
"Proteomics","GO MF","GO:0008409","5'-3' exonuclease activity",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"112403",1,"Dxo"
"Proteomics","GO MF","GO:0051427","hormone receptor binding",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"22353",1,"Vip"
"Proteomics","GO MF","GO:0016505","peptidase activator activity involved in apoptotic process",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"11783",1,"Apaf1"
"Proteomics","KEGG","mmu03440","Homologous recombination",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"18971",1,"Pold1"
"Proteomics","KEGG","mmu00830","Retinol metabolism",1,10,76,7403,"1/76","10/7403",9.74078947368421,0.0981028484849767,"94284",1,"Ugt1a6a"
"Proteomics","GO BP","GO:0009101","glycoprotein biosynthetic process",3,108,76,7403,"3/76","108/7403",2.70577485380117,0.0990639934436355,"56846/20700/20701",1,"Necab3/Serpina1a/Serpina1b"
"Proteomics","GO BP","GO:0046631","alpha-beta T cell activation",2,52,76,7403,"2/76","52/7403",3.74645748987854,0.0993458653194431,"13136/11540",1,"Cd55/Adora2a"
"Proteomics","GO MF","GO:0030276","clathrin binding",2,52,76,7403,"2/76","52/7403",3.74645748987854,0.0993458653194431,"54524/22068",1,"Syt6/Trpc6"
"Proteomics","GO BP","GO:0000302","response to reactive oxygen species",3,109,76,7403,"3/76","109/7403",2.68095123128923,0.101149278803613,"22068/93734/11699",1,"Trpc6/Mpv17l/Ambp"
"Proteomics","GO MF","GO:1901681","sulfur compound binding",3,109,76,7403,"3/76","109/7403",2.68095123128923,0.101149278803613,"54632/94175/11699",1,"Ftsj1/Hrg/Ambp"
"Proteomics","GO BP","GO:0015800","acidic amino acid transport",2,53,76,7403,"2/76","53/7403",3.67576961271102,0.102580218336362,"94245/11540",1,"Dtnbp1/Adora2a"
"Proteomics","GO BP","GO:0000003","reproduction",8,465,76,7403,"8/76","465/7403",1.67583474816072,0.102835868058726,"22353/56449/54524/22068/11625/59083/71765/20687",1,"Vip/Ybx3/Syt6/Trpc6/Ahsg/Fetub/Klhdc3/Sp3"
"Proteomics","GO BP","GO:0003018","vascular process in circulatory system",3,110,76,7403,"3/76","110/7403",2.65657894736842,0.10325228135942,"68268/11540/16644",1,"Zdhhc21/Adora2a/Kng1"
"Proteomics","GO BP","GO:0019751","polyol metabolic process",2,54,76,7403,"2/76","54/7403",3.60769980506823,0.10584358067338,"20773/54447",1,"Sptlc2/Asah2"
"Proteomics","GO CC","GO:1903561","extracellular vesicle",2,54,76,7403,"2/76","54/7403",3.60769980506823,0.10584358067338,"54447/238023",1,"Asah2/Hexd"
"Proteomics","GO CC","GO:0032993","protein-DNA complex",6,317,76,7403,"6/76","317/7403",1.84368255022414,0.106098990880609,"239364/494448/18971/66454/71765/20687",1,"Tspyl5/Cbx6/Pold1/Nmnat1/Klhdc3/Sp3"
"Proteomics","GO BP","GO:0007340","acrosome reaction",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"54524",1,"Syt6"
"Proteomics","GO BP","GO:0042983","amyloid precursor protein biosynthetic process",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"56846",1,"Necab3"
"Proteomics","GO BP","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"14999",1,"H2-DMb1"
"Proteomics","GO BP","GO:0048143","astrocyte activation",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0042537","benzene-containing compound metabolic process",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"94284",1,"Ugt1a6a"
"Proteomics","GO BP","GO:0071474","cellular hyperosmotic response",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"56449",1,"Ybx3"
"Proteomics","GO BP","GO:0046636","negative regulation of alpha-beta T cell activation",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0060546","negative regulation of necroptotic process",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"56449",1,"Ybx3"
"Proteomics","GO BP","GO:1903427","negative regulation of reactive oxygen species biosynthetic process",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"93734",1,"Mpv17l"
"Proteomics","GO BP","GO:0099011","neuronal dense core vesicle exocytosis",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"54524",1,"Syt6"
"Proteomics","GO BP","GO:0018230","peptidyl-L-cysteine S-palmitoylation",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"68268",1,"Zdhhc21"
"Proteomics","GO BP","GO:0018231","peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"68268",1,"Zdhhc21"
"Proteomics","GO BP","GO:0042984","regulation of amyloid precursor protein biosynthetic process",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"56846",1,"Necab3"
"Proteomics","GO BP","GO:0042749","regulation of circadian sleep/wake cycle",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"68268",1,"Zdhhc21"
"Proteomics","GO BP","GO:0007271","synaptic transmission, cholinergic",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"11540",1,"Adora2a"
"Proteomics","GO BP","GO:0002369","T cell cytokine production",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"13136",1,"Cd55"
"Proteomics","GO BP","GO:0046794","transport of virus",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"52009",1,"Jpt2"
"Proteomics","GO CC","GO:0000137","Golgi cis cisterna",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"56846",1,"Necab3"
"Proteomics","GO MF","GO:0016408","C-acyltransferase activity",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"20773",1,"Sptlc2"
"Proteomics","GO MF","GO:0035256","G protein-coupled glutamate receptor binding",1,11,76,7403,"1/76","11/7403",8.85526315789474,0.107374346322816,"11540",1,"Adora2a"
