"GeneID","GeneName","baseMean","log2FoldChange_raw","log2FoldChange","lfcSE","stat","pvalue","padj","FDRRegulation","ThresholdRegulation"
"ENSMUSG00000091694","Apol11b",0.843487297375621,-0.484648009037082,-0.000329997854803486,0.0698885601091902,-0.181458380757447,0.856007798143202,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000092528","Nlrp1c-ps",0.843487297375621,-0.484648009037082,-0.000329997854803486,0.0698885601091902,-0.181458380757447,0.856007798143202,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000015619","Gata3",0.531697895754115,0.969146480085637,0.000329907257721831,0.0699011844155356,0.258489744971327,0.796028962399398,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000020713","Gh",0.531697895754115,0.969146480085637,0.000329907257721831,0.0699011844155356,0.258489744971327,0.796028962399398,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022209","Dhrs2",0.531697895754115,0.969146480085637,0.000329907257721831,0.0699011844155356,0.258489744971327,0.796028962399398,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000044312","Neurog3",0.531697895754115,0.969146480085637,0.000329907257721831,0.0699011844155356,0.258489744971327,0.796028962399398,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000085099","Gm16288",0.531697895754115,0.969146480085637,0.000329907257721831,0.0699011844155356,0.258489744971327,0.796028962399398,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000110123","Gm18562",0.531697895754115,0.969146480085637,0.000329907257721831,0.0699011844155356,0.258489744971327,0.796028962399398,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000004612","Nkg7",0.828550868809385,0.487498017714556,0.000328737053338165,0.0698885082064389,0.182119310712925,0.855489094396665,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000114228","Gm47605",0.84601320356158,0.758646194552622,0.000325759506827329,0.0698973331046221,0.226850376002171,0.820540090272272,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032318","Isl2",0.53441667094439,0.969085464063079,0.000325696729871649,0.0699010993168225,0.258880875580082,0.795727154373782,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000051503","Ccdc121rt3",0.53441667094439,0.969085464063079,0.000325696729871649,0.0699010993168225,0.258880875580082,0.795727154373782,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000107011","Gm42906",0.53441667094439,0.969085464063079,0.000325696729871649,0.0699010993168225,0.258880875580082,0.795727154373782,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000113168","Gm7614",0.53441667094439,0.969085464063079,0.000325696729871649,0.0699010993168225,0.258880875580082,0.795727154373782,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000015401","Cltrn",0.526453214377881,-0.974398232207979,-0.000324564780073543,0.069901134375391,-0.259977802823517,0.794880895809511,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000075002","Ftdc1",0.526453214377881,-0.974398232207979,-0.000324564780073543,0.069901134375391,-0.259977802823517,0.794880895809511,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000090675","Or5v1b",0.526453214377881,-0.974398232207979,-0.000324564780073543,0.069901134375391,-0.259977802823517,0.794880895809511,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000101413","Gm29485",0.526453214377881,-0.974398232207979,-0.000324564780073543,0.069901134375391,-0.259977802823517,0.794880895809511,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000113510","Gm7239",0.526453214377881,-0.974398232207979,-0.000324564780073543,0.069901134375391,-0.259977802823517,0.794880895809511,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000115602","Gm7908",0.526453214377881,-0.974398232207979,-0.000324564780073543,0.069901134375391,-0.259977802823517,0.794880895809511,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000001168","Oas1h",0.460119453646983,-0.830266356183482,-0.000316236766693536,0.0699018196766713,-0.21380350783473,0.83070028935049,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000025557","Slc15a1",0.460119453646983,-0.830266356183482,-0.000316236766693536,0.0699018196766713,-0.21380350783473,0.83070028935049,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000030724","Cd19",0.460119453646983,-0.830266356183482,-0.000316236766693536,0.0699018196766713,-0.21380350783473,0.83070028935049,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000051860","Samd7",0.460119453646983,-0.830266356183482,-0.000316236766693536,0.0699018196766713,-0.21380350783473,0.83070028935049,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000081277","Gm15285",0.460119453646983,-0.830266356183482,-0.000316236766693536,0.0699018196766713,-0.21380350783473,0.83070028935049,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000092505","Gm19246",0.460119453646983,-0.830266356183482,-0.000316236766693536,0.0699018196766713,-0.21380350783473,0.83070028935049,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000118088","Gm3815",0.460119453646983,-0.830266356183482,-0.000316236766693536,0.0699018196766713,-0.21380350783473,0.83070028935049,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000121514","ENSMUSG00000121514",0.460119453646983,-0.830266356183482,-0.000316236766693536,0.0699018196766713,-0.21380350783473,0.83070028935049,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000021953","Tdh",0.479268414362982,0.849226070174072,0.00031560014083222,0.0699016070076653,0.220573666049835,0.825424407487634,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022126","Acod1",0.479268414362982,0.849226070174072,0.00031560014083222,0.0699016070076653,0.220573666049835,0.825424407487634,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000054087","Fbxw28",0.479268414362982,0.849226070174072,0.00031560014083222,0.0699016070076653,0.220573666049835,0.825424407487634,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000081718","Gm8261",0.479268414362982,0.849226070174072,0.00031560014083222,0.0699016070076653,0.220573666049835,0.825424407487634,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000098194","Gm7286",0.479268414362982,0.849226070174072,0.00031560014083222,0.0699016070076653,0.220573666049835,0.825424407487634,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000103441","7530428D23Rik",0.479268414362982,0.849226070174072,0.00031560014083222,0.0699016070076653,0.220573666049835,0.825424407487634,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000111904","Gm2395",0.479268414362982,0.849226070174072,0.00031560014083222,0.0699016070076653,0.220573666049835,0.825424407487634,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000114603","Gm17938",0.479268414362982,0.849226070174072,0.00031560014083222,0.0699016070076653,0.220573666049835,0.825424407487634,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000115763","Gm48974",0.479268414362982,0.849226070174072,0.00031560014083222,0.0699016070076653,0.220573666049835,0.825424407487634,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000026405","C4bp",0.854097959719839,-0.693649793701613,-0.000301127835799718,0.0698971527478553,-0.207734720872741,0.835436105678503,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000003555","Cyp17a1",0.471437177004914,-0.830544405172454,-0.000297737782533599,0.0699014356275304,-0.215531113134288,0.829353257245863,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000023216","Epb42",0.471437177004914,-0.830544405172454,-0.000297737782533599,0.0699014356275304,-0.215531113134288,0.829353257245863,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000027518","Cimip1",0.471437177004914,-0.830544405172454,-0.000297737782533599,0.0699014356275304,-0.215531113134288,0.829353257245863,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000033409","Syce1l",0.471437177004914,-0.830544405172454,-0.000297737782533599,0.0699014356275304,-0.215531113134288,0.829353257245863,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000041523","Upk2",0.471437177004914,-0.830544405172454,-0.000297737782533599,0.0699014356275304,-0.215531113134288,0.829353257245863,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000055895","Oosp2",0.471437177004914,-0.830544405172454,-0.000297737782533599,0.0699014356275304,-0.215531113134288,0.829353257245863,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000082241","Gng5-ps",0.471437177004914,-0.830544405172454,-0.000297737782533599,0.0699014356275304,-0.215531113134288,0.829353257245863,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000110102","Gm9132",0.471437177004914,-0.830544405172454,-0.000297737782533599,0.0699014356275304,-0.215531113134288,0.829353257245863,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000118294","Gm9028",0.471437177004914,-0.830544405172454,-0.000297737782533599,0.0699014356275304,-0.215531113134288,0.829353257245863,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000026304","Rab17",0.498469278814582,0.849276575487325,0.000285549831046608,0.0699009985855242,0.223325111869082,0.823282484307424,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000041358","Nutm1",0.498469278814582,0.849276575487325,0.000285549831046608,0.0699009985855242,0.223325111869082,0.823282484307424,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000069515","Lyz1",0.498469278814582,0.849276575487325,0.000285549831046608,0.0699009985855242,0.223325111869082,0.823282484307424,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000070421","Or52n4",0.498469278814582,0.849276575487325,0.000285549831046608,0.0699009985855242,0.223325111869082,0.823282484307424,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000074678","Defb25",0.498469278814582,0.849276575487325,0.000285549831046608,0.0699009985855242,0.223325111869082,0.823282484307424,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000114909","Csnk2a1-ps1",0.498469278814582,0.849276575487325,0.000285549831046608,0.0699009985855242,0.223325111869082,0.823282484307424,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000068885","Lce3f",0.45663296764712,0.760090063677859,0.000283637236302162,0.0699014864353303,0.195226161874485,0.845215898876371,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000079701","Ssxb3",0.45663296764712,0.760090063677859,0.000283637236302162,0.0699014864353303,0.195226161874485,0.845215898876371,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000082145","Gm12312",0.45663296764712,0.760090063677859,0.000283637236302162,0.0699014864353303,0.195226161874485,0.845215898876371,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000082804","Rpl17-ps1",0.45663296764712,0.760090063677859,0.000283637236302162,0.0699014864353303,0.195226161874485,0.845215898876371,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000084858","Gm1980",0.45663296764712,0.760090063677859,0.000283637236302162,0.0699014864353303,0.195226161874485,0.845215898876371,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000092051","Gm17229",0.45663296764712,0.760090063677859,0.000283637236302162,0.0699014864353303,0.195226161874485,0.845215898876371,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000098199","Gm9358",0.45663296764712,0.760090063677859,0.000283637236302162,0.0699014864353303,0.195226161874485,0.845215898876371,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000106390","Gm5551",0.45663296764712,0.760090063677859,0.000283637236302162,0.0699014864353303,0.195226161874485,0.845215898876371,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000112273","Gm29783",0.45663296764712,0.760090063677859,0.000283637236302162,0.0699014864353303,0.195226161874485,0.845215898876371,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000113903","Gm5655",0.45663296764712,0.760090063677859,0.000283637236302162,0.0699014864353303,0.195226161874485,0.845215898876371,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000049233","Apoo-ps",1.30961914320843,-0.554119680218561,-0.000283416395837375,0.069894096926155,-0.180763614497623,0.856553123991819,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000031725","Ces1f",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000063895","Nup58",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000082587","Gm12129",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000089716","Gm6264",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000093806","Asmt",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000096964","Gm6345",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000102853","Gm7270",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000107788","Gm6266",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000108705","Gm18905",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000110069","Gm45422",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000118505","Etv3l",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000118531","Gm53046",0.501188054004857,0.84928363687562,0.000281428328076546,0.0699009182953003,0.223707858802579,0.822984630479845,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000032623","Oas1d",0.488051485474681,-0.830946953983288,-0.000271665041222143,0.0699009206503458,-0.218011284793419,0.827420318904305,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000042848","Vmn1r226",0.488051485474681,-0.830946953983288,-0.000271665041222143,0.0699009206503458,-0.218011284793419,0.827420318904305,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000058665","En1",0.488051485474681,-0.830946953983288,-0.000271665041222143,0.0699009206503458,-0.218011284793419,0.827420318904305,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000081151","Gm11448",0.488051485474681,-0.830946953983288,-0.000271665041222143,0.0699009206503458,-0.218011284793419,0.827420318904305,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000081730","Gm13785",0.488051485474681,-0.830946953983288,-0.000271665041222143,0.0699009206503458,-0.218011284793419,0.827420318904305,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000082404","Gm14799",0.488051485474681,-0.830946953983288,-0.000271665041222143,0.0699009206503458,-0.218011284793419,0.827420318904305,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000094628","Gm3252",0.488051485474681,-0.830946953983288,-0.000271665041222143,0.0699009206503458,-0.218011284793419,0.827420318904305,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000103423","Gm5845",0.488051485474681,-0.830946953983288,-0.000271665041222143,0.0699009206503458,-0.218011284793419,0.827420318904305,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000108307","Ceacam-ps1",0.488051485474681,-0.830946953983288,-0.000271665041222143,0.0699009206503458,-0.218011284793419,0.827420318904305,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000112823","Gm6125",0.488051485474681,-0.830946953983288,-0.000271665041222143,0.0699009206503458,-0.218011284793419,0.827420318904305,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000069273","H3c6",0.796170278152281,0.635961720963868,0.000268977522378265,0.0698970283877433,0.18825875483138,0.850673816081079,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000082738","Gm15422",0.796170278152281,0.635961720963868,0.000268977522378265,0.0698970283877433,0.18825875483138,0.850673816081079,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000100865","Gm9320",0.796170278152281,0.635961720963868,0.000268977522378265,0.0698970283877433,0.18825875483138,0.850673816081079,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000112908","Gm7392",0.796170278152281,0.635961720963868,0.000268977522378265,0.0698970283877433,0.18825875483138,0.850673816081079,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000030165","Klrd1",0.765703594078351,-0.612163314418438,-0.000261688862855731,0.0698971451675045,-0.180131232630168,0.85704954353741,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000039321","Uts2r",0.765703594078351,-0.612163314418438,-0.000261688862855731,0.0698971451675045,-0.180131232630168,0.85704954353741,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000083808","Gm3828",0.765703594078351,-0.612163314418438,-0.000261688862855731,0.0698971451675045,-0.180131232630168,0.85704954353741,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000022857","Tmprss15",0.47583383209872,0.760548184764246,0.000253386652705123,0.0699008993262846,0.19791363033748,0.843112639648855,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000034833","Tespa1",0.47583383209872,0.760548184764246,0.000253386652705123,0.0699008993262846,0.19791363033748,0.843112639648855,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000040963","Asgr2",0.47583383209872,0.760548184764246,0.000253386652705123,0.0699008993262846,0.19791363033748,0.843112639648855,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000043747","Grep1",0.47583383209872,0.760548184764246,0.000253386652705123,0.0699008993262846,0.19791363033748,0.843112639648855,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000044083","Efcab8",0.47583383209872,0.760548184764246,0.000253386652705123,0.0699008993262846,0.19791363033748,0.843112639648855,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000066688","Pramel21",0.47583383209872,0.760548184764246,0.000253386652705123,0.0699008993262846,0.19791363033748,0.843112639648855,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000074619","Fundc2b",0.47583383209872,0.760548184764246,0.000253386652705123,0.0699008993262846,0.19791363033748,0.843112639648855,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000094421","Gm20778",0.47583383209872,0.760548184764246,0.000253386652705123,0.0699008993262846,0.19791363033748,0.843112639648855,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000106627","Gm21680",0.47583383209872,0.760548184764246,0.000253386652705123,0.0699008993262846,0.19791363033748,0.843112639648855,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000112027","Cdc5lrt7",0.47583383209872,0.760548184764246,0.000253386652705123,0.0699008993262846,0.19791363033748,0.843112639648855,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000006777","Krt23",0.478552607288995,0.760612338681865,0.000249236821922013,0.0699008219413126,0.198287524159665,0.842820112177446,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000025573","6030468B19Rik",0.478552607288995,0.760612338681865,0.000249236821922013,0.0699008219413126,0.198287524159665,0.842820112177446,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000047678","Gpr82",0.478552607288995,0.760612338681865,0.000249236821922013,0.0699008219413126,0.198287524159665,0.842820112177446,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000049897","Stkld1",0.478552607288995,0.760612338681865,0.000249236821922013,0.0699008219413126,0.198287524159665,0.842820112177446,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000059741","Myl3",0.478552607288995,0.760612338681865,0.000249236821922013,0.0699008219413126,0.198287524159665,0.842820112177446,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000061897","Gm14292",0.478552607288995,0.760612338681865,0.000249236821922013,0.0699008219413126,0.198287524159665,0.842820112177446,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000062511","4930512M02Rik",0.478552607288995,0.760612338681865,0.000249236821922013,0.0699008219413126,0.198287524159665,0.842820112177446,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000084202","Gm5398",0.478552607288995,0.760612338681865,0.000249236821922013,0.0699008219413126,0.198287524159665,0.842820112177446,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000099686","Gm29460",0.478552607288995,0.760612338681865,0.000249236821922013,0.0699008219413126,0.198287524159665,0.842820112177446,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000102463","1700003N22Rik",0.478552607288995,0.760612338681865,0.000249236821922013,0.0699008219413126,0.198287524159665,0.842820112177446,0.999163298615518,"Not significant","Not significant"
"ENSMUSG00000042810","Krba1",500.216876569631,-0.0260589349350189,-0.00476497703588546,0.0631281949246999,-0.180026608859379,0.857131678618155,0.999172264134737,"Not significant","Not significant"
"ENSMUSG00000034098","Fstl5",475.542336656737,0.052694674994414,0.00290683928706993,0.0680819756964838,0.180003080424748,0.857150149871479,0.999172264134737,"Not significant","Not significant"
"ENSMUSG00000019917","Septin10",87.2669164600658,0.0472636415801044,0.00316046800206184,0.0676556294790531,0.179917128833256,0.857217627767343,0.999196765508225,"Not significant","Not significant"
"ENSMUSG00000039046","Usp6nl",561.906106620774,0.0368943177888701,0.00426645649869281,0.0663401161492487,0.179824746454939,0.857290155435552,0.999227150062455,"Not significant","Not significant"
"ENSMUSG00000042523","Dnal1",2763.64296606795,-0.0168722201079005,-0.00600333499915707,0.056349737797045,-0.179019994935586,0.857922001620225,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000026254","Eif4e2",1030.54582168897,-0.0207339367325486,-0.00585272808469047,0.0600795220267491,-0.179085848520821,0.857870293618335,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000002767","Mrpl2",465.402349679594,-0.0231932723666375,-0.00537019509425048,0.0617080915431582,-0.17939004646532,0.85763144638764,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000030034","Ino80b",229.334511429483,0.0259399665235517,0.00493169573381575,0.0631594434507214,0.17899161603664,0.857944284819132,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000041438","Utp4",508.794670977055,-0.0348719124221595,-0.00393848346883711,0.065943985206502,-0.178957224420271,0.857971289373991,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000041708","Mpped1",3893.32019591483,0.0406866762997635,0.0037088093979423,0.0669373878780931,0.179424714179576,0.85760422715047,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000037395","Rcor3",241.144927352843,-0.043158968997068,-0.0033120013994141,0.0672497024902679,-0.179026121619266,0.857917190944177,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000033170","Card10",101.347146195816,0.0495437993961779,0.00302316208714917,0.0678640575916458,0.179296246413236,0.857705094025964,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000030446","Zfp273",75.115493807342,-0.0545298106822781,-0.00271538846254553,0.0682013151568076,-0.179698545700391,0.857389235222179,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000070282","3000002C10Rik",26.7798955975434,-0.0837515333204486,-0.00181689328738875,0.0691729842366529,-0.17943059523834,0.857599609674111,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000033427","Upb1",19.6570470391577,-0.132633560688552,-0.00115326955465711,0.0696148145483231,-0.179124664187757,0.857839815979767,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000053318","Slamf8",2.46813687492472,-0.267746425426088,-0.000578185593211786,0.0698381981589289,-0.179144745879786,0.857824048137259,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000082758","Gm13024",1.20395525597151,-0.453203527904802,-0.000342485959679886,0.0698858304425282,-0.179646437405643,0.857430145924099,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000081189","Hspd1-ps4",0.840768522185346,-0.478423497654856,-0.000325770385255876,0.0698885279652902,-0.179069362155206,0.857883238597011,0.999262889665679,"Not significant","Not significant"
"ENSMUSG00000032551","1110059G10Rik",235.27922821144,0.0282217710809291,0.00465116121196057,0.0641048110274077,0.17868491503127,0.858185114611946,0.99930481203099,"Not significant","Not significant"
"ENSMUSG00000033953","Ppp3r1",19401.6835653673,0.0396385044575757,0.00357077708749858,0.0667906828226657,0.178825038153157,0.858075084568151,0.99930481203099,"Not significant","Not significant"
"ENSMUSG00000026980","Ly75",34.0051496999731,0.0671697036826496,0.00227568841583354,0.0687834402166859,0.178770891887189,0.858117601963944,0.99930481203099,"Not significant","Not significant"
"ENSMUSG00000042861","Kcna10",1.51750285296939,0.299684312368949,0.000520482022804078,0.0698535125816267,0.178615522991258,0.858239604920463,0.99930481203099,"Not significant","Not significant"
"ENSMUSG00000055937","Krt28",1.51750285296939,0.299684312368949,0.000520482022804078,0.0698535125816267,0.178615522991258,0.858239604920463,0.99930481203099,"Not significant","Not significant"
"ENSMUSG00000024158","Hagh",1197.91736362011,0.0188469894891526,0.00582329888589563,0.0584993938894908,0.178506791574946,0.858324987950908,0.999350125371383,"Not significant","Not significant"
"ENSMUSG00000028969","Cdk5",1533.89461519687,0.0156044090404204,0.00635582269311715,0.0548168505967031,0.178392432518861,0.858414791960839,0.999400580885712,"Not significant","Not significant"
"ENSMUSG00000020295","Hbq1a",3.55450349628503,0.192113482502772,0.000819269350826002,0.0697706714942332,0.178308386361013,0.858480792991562,0.999423320064389,"Not significant","Not significant"
"ENSMUSG00000079037","Prnp",14449.2954881959,-0.0125694187079657,-0.0138267367928891,0.056604700702971,-0.137185428741141,0.890884228193368,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000027602","Map1lc3a",3080.9173522961,-0.0125489606971026,-0.0121731933681857,0.0642220051412588,-0.0858217914409468,0.931608083322917,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000033487","Fndc3a",1108.58887628632,-0.0121732844133321,-0.00978012154674988,0.0635441129093596,-0.0852097432821029,0.932094644736393,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000039159","Ube2h",2841.85126807883,-0.0101150789241987,-0.00675293014936462,0.0554238266431379,-0.112540494281054,0.910394863869624,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000040731","Eif4h",7013.63050499505,0.00110936218423987,-0.00673484347947773,0.050615361117109,0.0152375812133183,0.987842639664919,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000001175","Calm1",61799.6161767376,-0.0146011216797824,-0.00647233711117843,0.0606664698573235,-0.122017388446018,0.902885247179829,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000017843","Ppp2r5c",4048.25365517673,-0.015677350053064,-0.00646003153250653,0.0580451975506881,-0.152676595065499,0.878653318779406,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000039959","Hip1",1251.17855430558,0.0187332035913923,0.00644990505914936,0.0618646931079572,0.144100112520827,0.885421415870774,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000025873","Faf2",943.755752604625,-0.00420017685606181,-0.00634761399346722,0.0608884282907711,-0.0345856269282584,0.972410162693546,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000026860","Sh3glb2",2451.04690458563,0.0140246625230813,0.00634061210696556,0.0580002452708409,0.13683031992221,0.891164917205503,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000039058","Ak5",3186.1857880462,-0.00469635143247335,0.00619954983363867,0.0677073683018663,-0.0187432081388778,0.985045959189859,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000002372","Ranbp3",1406.47966504746,-0.0149932656243164,-0.00591430892391363,0.054518098207971,-0.173583153058617,0.862193072923522,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000063253","Scoc",2670.95484903108,0.0164596846501676,0.00589871116637004,0.0565069538025113,0.173225643288191,0.8624740678998,0.99955764995295,"Not significant","Not significant"
"ENSMUSG00000032898","Fbxo21",2597.69255622359,-0.0147595865127103,-0.00584246711290036,0.0539811888145267,-0.17506410218187,0.861029264935565,0.99955764995295,"Not significant","Not significant"
