"FeatureKey","Metabolite","KEGG","Class","SubClass","VIP","VIPCandidate","log2FC","PearsonR_RNA","Pvalue_RNA","padj_RNA","N_RNA","PearsonR_Protein","Pvalue_Protein","padj_Protein","N_Protein","DirectionPattern","Concordant","MeanAbsR","MinAbsR"
"FT6468PR","PC(20:3(8Z,11Z,14Z)/0:0)",NA,"Glycerophospholipids","Glycerophosphocholines",0.329334784300249,FALSE,0.0928389780590456,0.244313652619206,0.64082095952646,0.952289076557119,6,0.228301913723409,0.586575701231746,0.92137436256367,8,"RNA positive / Protein positive",TRUE,0.236307783171308,0.228301913723409
"FT1295NR","Thioguanine","C07648","Imidazopyrimidines","Purines and purine derivatives",0.130403644710758,FALSE,-0.0824992342613206,-0.507475404204419,0.304132290390071,0.876885269600792,6,-0.228089808261011,0.586933058473697,0.92137436256367,8,"RNA negative / Protein negative",TRUE,0.367782606232715,0.228089808261011
"FT1356NR","3-Carbamoyl-2-phenylpropionic acid","C16591","Benzene and substituted derivatives","Unclassified",0.113255448379393,FALSE,-0.00910934339316946,-0.295990810796463,0.568979744160911,0.934141862527685,6,-0.227468652776365,0.587980006424735,0.92137436256367,8,"RNA negative / Protein negative",TRUE,0.261729731786414,0.227468652776365
"FT3311PR","gamma-Glutamylmethionine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.86300700403971,TRUE,0.975650918087898,0.747531011692588,0.0875646239425522,0.760267849808906,6,0.227307384074959,0.588251924448828,0.92137436256367,8,"RNA positive / Protein positive",TRUE,0.487419197883774,0.227307384074959
"FT0315NR","Indole","C00463","Indoles and derivatives","Indoles",0.653805749373664,FALSE,0.187813281104997,0.226569662089184,0.665960849060507,0.952289076557119,6,0.445695046926396,0.268395053722937,0.770668274983688,8,"RNA positive / Protein positive",TRUE,0.33613235450779,0.226569662089184
"FT7910PR","PE(22:6-OH/22:1)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",1.09107143629958,FALSE,0.376047532070382,0.246176181740213,0.638195199567463,0.951478587993934,6,0.22547478459879,0.591344850263212,0.923679352382002,8,"RNA positive / Protein positive",TRUE,0.235825483169501,0.22547478459879
"FT3174PR","Octadecylamine",NA,"Organonitrogen compounds","Amines",0.676592674391089,FALSE,-0.230589977135919,-0.224794812192054,0.668487526967871,0.952289076557119,6,-0.505731200455111,0.201032872948316,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.365263006323583,0.224794812192054
"FT2927NR","hexadecane-1,2-diol",NA,"Fatty Acyls","Fatty alcohols",0.939234190979054,FALSE,0.266332530148162,0.401814631621992,0.429715542876733,0.91031880146262,6,0.224017897835932,0.593807523980262,0.923847866549649,8,"RNA positive / Protein positive",TRUE,0.312916264728962,0.224017897835932
"FT6590NR","Uridine diphosphategalactose","C00052","Pyrimidine nucleotides","Pyrimidine nucleotide sugars",1.22629279555493,TRUE,-0.541886220749871,-0.580675247210802,0.226884255764462,0.866884510440095,6,-0.222170281315135,0.596935543554226,0.924586830793991,8,"RNA negative / Protein negative",TRUE,0.401422764262969,0.222170281315135
"FT4041NR","2-methyl-5-(8Z.11,14-pentadecatrienyl) resorcinol",NA,"Phenols","Benzenediols",0.606660514773684,FALSE,-0.135744982696572,-0.221740385306791,0.672840776199384,0.952289076557119,6,-0.637536604828297,0.0890332924717542,0.646418800550132,8,"RNA negative / Protein negative",TRUE,0.429638495067544,0.221740385306791
"FT1879NR","3-octenoylglycine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.765189183314875,FALSE,1.29954976013056,-0.22153605422085,0.673132216639938,0.952289076557119,6,-0.366823243748479,0.371415096944102,0.821167837023025,8,"RNA negative / Protein negative",TRUE,0.294179648984664,0.22153605422085
"FT4423NR","(4-Ethylnaphthalen-1-yl)[1-(5-fluoropentyl)-1H-indol-3-yl]methanone",NA,"Indoles and derivatives","Naphthoylindoles",0.215132131815698,FALSE,-0.0917446574942161,-0.969220227985987,0.0014065112565673,0.543555659481085,6,-0.220952857478135,0.598999603143327,0.926754102976469,8,"RNA negative / Protein negative",TRUE,0.595086542732061,0.220952857478135
"FT0252NR","2,5-dioxopentanoic acid","C00433","Keto acids and derivatives","Short-chain keto acids and derivatives",0.495521428695269,FALSE,-0.128316549066484,0.261137791477427,0.617197190458229,0.944467867906927,6,0.220373250971807,0.599983108277593,0.927091073399255,8,"RNA positive / Protein positive",TRUE,0.240755521224617,0.220373250971807
"FT2793NR","4-Ethylphenol glucuronide",NA,"Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.68684012142043,FALSE,-0.217011312811886,-0.431541031970555,0.392870890823806,0.891700719007511,6,-0.220040769775463,0.600547517417165,0.927091073399255,8,"RNA negative / Protein negative",TRUE,0.325790900873009,0.220040769775463
"FT4666PR","Anacardic acid",NA,"Benzene and substituted derivatives","Benzoic acids and derivatives",0.110980096426693,FALSE,0.00155293319194635,-0.533397055881252,0.275783459565666,0.875784235179251,6,-0.218620677610469,0.602960170478377,0.929508950772096,8,"RNA negative / Protein negative",TRUE,0.376008866745861,0.218620677610469
"FT0834NR","Benzeneacetonitrile","C16074","Benzene and substituted derivatives","Benzyl cyanides",0.584185248989553,FALSE,-0.206669305191019,-0.540431734340732,0.268273390109353,0.872427299627174,6,-0.21833336048734,0.603448688924668,0.929508950772096,8,"RNA negative / Protein negative",TRUE,0.379382547414036,0.21833336048734
"FT5070NR","14-Epi-19-nortachysterol",NA,"Steroids and steroid derivatives","Vitamin D and derivatives",1.70080546333608,TRUE,0.780665156369514,0.896778682985772,0.015432067427903,0.598851755558511,6,0.217942104727313,0.604114138737101,0.929508950772096,8,"RNA positive / Protein positive",TRUE,0.557360393856542,0.217942104727313
"FT2537NR","SCHEMBL20398956",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.691939330044529,FALSE,-0.489457569857325,-0.217360862093738,0.679093394722669,0.952289076557119,6,-0.46760091435259,0.242666654787059,0.767471827294385,8,"RNA negative / Protein negative",TRUE,0.342480888223164,0.217360862093738
"FT1761PR","Phosphorylcholine","C00588","Organonitrogen compounds","Quaternary ammonium salts",0.195567183026659,FALSE,0.17206641111638,-0.217009226075944,0.679595969083826,0.952289076557119,6,-0.280774088736953,0.500562435979044,0.886808924867588,8,"RNA negative / Protein negative",TRUE,0.248891657406449,0.217009226075944
"FT1467NR","3-[[(2S)-2,4-Dihydroxy-3,3-dimethylbutanoyl]amino]propanoic acid",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.992212767571347,FALSE,0.396477116216129,0.270839958288827,0.60367369804157,0.939617085707373,6,0.216500252330924,0.60656850327642,0.932050033810723,8,"RNA positive / Protein positive",TRUE,0.243670105309876,0.216500252330924
"FT5368PR","(10Z)-7-Hydroxyhexadecenoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",1.01177292074741,FALSE,-0.39026438012247,-0.216291644549379,0.680621819198799,0.952289076557119,6,-0.751386362561816,0.0316093077439689,0.552990747215335,8,"RNA negative / Protein negative",TRUE,0.483839003555597,0.216291644549379
"FT2362NR","D-Glucuronic acid 1-phosphate","C05385","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.614562913184714,FALSE,0.324519871394629,0.377093438172139,0.461171084590358,0.913166175765406,6,0.216186568891615,0.607102891463512,0.932050033810723,8,"RNA positive / Protein positive",TRUE,0.296640003531877,0.216186568891615
"FT0164NR","Hydantoin","C05146","Azoles","Imidazoles",0.0772931155605591,FALSE,-0.00665361117360214,-0.215290540712485,0.682053549033672,0.952289076557119,6,-0.235064651856783,0.575220380610646,0.918463204116019,8,"RNA negative / Protein negative",TRUE,0.225177596284634,0.215290540712485
"FT5008PR","Ile-Ala-Tyr",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.52231676099605,TRUE,0.713158536331131,0.215002976766342,0.682464928754882,0.952289076557119,6,0.500031425380263,0.206998107433012,0.740822613402618,8,"RNA positive / Protein positive",TRUE,0.357517201073302,0.215002976766342
"FT4557PR","Siegesbeckin F",NA,"Hydroxy acids and derivatives","Beta hydroxy acids and derivatives",0.121102244967348,FALSE,-0.0689163703167034,-0.371198889879481,0.468775155801137,0.913637146489099,6,-0.214613585029088,0.609784901576471,0.935137681845545,8,"RNA negative / Protein negative",TRUE,0.292906237454285,0.214613585029088
"FT4601PR","Tridec-6-enoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",2.75144563395776,TRUE,2.55950176752537,0.214277037483091,0.683503671235534,0.952289076557119,6,0.428697135050093,0.289246177926073,0.784067374808866,8,"RNA positive / Protein positive",TRUE,0.321487086266592,0.214277037483091
"FT4683PR","ebelactone a",NA,"Prenol lipids","Terpene lactones",2.85939743955134,TRUE,2.82693904455966,0.213975156696643,0.683935730567265,0.952289076557119,6,0.441005751720614,0.274070698302781,0.773715054965699,8,"RNA positive / Protein positive",TRUE,0.327490454208628,0.213975156696643
"FT6228PR","Phytolaccinic acid",NA,"Prenol lipids","Triterpenoids",2.88040235254986,TRUE,3.1958059295655,0.213243872323054,0.684982605389659,0.952289076557119,6,0.411538416603486,0.311063410144952,0.801120750861266,8,"RNA positive / Protein positive",TRUE,0.31239114446327,0.213243872323054
"FT6570NR","3-O-alpha-L-rhamnopyranosyl-3-hydroxyundecanoyl-3-hydroxydecanoic acid",NA,"Fatty Acyls","Fatty acyl glycosides",0.967543274060597,FALSE,-0.332202521378768,-0.213071005065887,0.685230124655429,0.952289076557119,6,-0.493770483088671,0.21365593883913,0.746457089578315,8,"RNA negative / Protein negative",TRUE,0.353420744077279,0.213071005065887
"FT1620PR","Arecoline","C10129","Unclassified","Unclassified",0.497046788883979,FALSE,0.24616739991663,-0.226303951542032,0.666338978963471,0.952289076557119,6,-0.212775627130636,0.612923515902283,0.937887355837303,8,"RNA negative / Protein negative",TRUE,0.219539789336334,0.212775627130636
"FT2131NR","Glucose 6-phosphate","C00092","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.41988764924619,TRUE,0.609023180437094,0.212367951008349,0.686236986350929,0.952289076557119,6,0.403266009161696,0.321852532626212,0.801120750861266,8,"RNA positive / Protein positive",TRUE,0.307816980085022,0.212367951008349
"FT2248NR","Ethylenedicysteine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.46441729718134,FALSE,0.179362533508732,-0.72159707912714,0.105473026790035,0.760267849808906,6,-0.212162153865494,0.613972269667569,0.938461999908543,8,"RNA negative / Protein negative",TRUE,0.466879616496317,0.212162153865494
"FT2728NR","Norepinephrine sulfate",NA,"Organic sulfuric acids and derivatives","Arylsulfates",0.542049515423692,FALSE,0.17817416759003,0.210777305274353,0.688516151391293,0.952289076557119,6,0.428713156470234,0.289226165113692,0.784067374808866,8,"RNA positive / Protein positive",TRUE,0.319745230872293,0.210777305274353
"FT5101NR","MG(20:1/0:0)",NA,"Glycerolipids","Monoradylglycerols",1.65787406835721,FALSE,-1.16767410052619,-0.210638457069949,0.688715176863021,0.952289076557119,6,-0.490780454874975,0.216874268623701,0.751801623774117,8,"RNA negative / Protein negative",TRUE,0.350709455972462,0.210638457069949
"FT4128NR","Sedoheptulose 1,7-bisphosphate","C00447","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.0723505092177,TRUE,0.508631689375134,0.303113346673716,0.559254658696479,0.934141862527685,6,0.209115130356967,0.619189706833581,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.256114238515341,0.209115130356967
"FT7472NR","Mulberrofuran E",NA,"2-arylbenzofuran flavonoids","Unclassified",0.940944571351794,FALSE,0.358303561858047,0.558788425782504,0.249056668971242,0.872427299627174,6,0.208260093281842,0.620656301967365,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.383524259532173,0.208260093281842
"FT1893PR","(1R,2R,4R,5S)-(+)-p-Menthane-2,5-diol",NA,"Organooxygen compounds","Alcohols and polyols",0.0260934165451618,FALSE,0.0345531539291974,0.771357090426251,0.0724399211379434,0.760267849808906,6,0.206588861753362,0.623526018257399,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.488972976089807,0.206588861753362
"FT4031PR","Androst-4-ene-3, 17.beta.-hydroxy-17-methyl-",NA,"Steroids and steroid derivatives","Androstane steroids",0.174368388991559,FALSE,-0.0493394495707323,0.316692276369137,0.540842752698729,0.934141862527685,6,0.205846850727146,0.624801475046667,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.261269563548142,0.205846850727146
"FT1444PR","Proline betaine","C10172","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.469610652204626,FALSE,-0.134143198402553,-0.205247829753535,0.69645145933192,0.954635240195577,6,-0.403150551236651,0.322004347692986,0.801120750861266,8,"RNA negative / Protein negative",TRUE,0.304199190495093,0.205247829753535
"FT7310PR","PE(20:3-OH/P-16:0)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.895533230009096,FALSE,-0.486100010186938,-0.762796831995839,0.0777248555731256,0.760267849808906,6,-0.204121899662949,0.62776966714909,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.483459365829394,0.204121899662949
"FT1804NR","2-Phenyl-1,3-propanediol monocarbamate","C16586","Benzene and substituted derivatives","Unclassified",0.169669608575181,FALSE,0.0726026407388481,-0.469251830291212,0.347786242950107,0.876885269600792,6,-0.203905861457841,0.628141721001464,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.336578845874526,0.203905861457841
"FT5540NR","LysoPE(P-18:0/0:0)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.531999358672388,FALSE,-0.131431001883737,-0.203517537970735,0.698938479005532,0.954635240195577,6,-0.585096209692724,0.127606243843563,0.70272845909954,8,"RNA negative / Protein negative",TRUE,0.394306873831729,0.203517537970735
"FT2989PR","Car(6:0)",NA,"Fatty Acyls","Fatty acid esters",2.26577880677495,TRUE,1.5903234483011,0.858996742581901,0.0284211702604342,0.717627196300257,6,0.20342550560172,0.628969219026935,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.53121112409181,0.20342550560172
"FT2030PR","11-nitro-1-undecene",NA,"Allyl-type 1,3-dipolar organic compounds","Organic nitro compounds",0.848914250632248,FALSE,-0.389266951584035,-0.202344984481166,0.700624878480265,0.954635240195577,6,-0.448788949696074,0.264682609899109,0.770668274983688,8,"RNA negative / Protein negative",TRUE,0.32556696708862,0.202344984481166
"FT5709PR","(22E)-1alpha,25-dihydroxy-26-methyl-22,23-didehydrovitamin D3",NA,"Steroids and steroid derivatives","Vitamin D and derivatives",2.81744618698987,FALSE,3.34831121742672,0.200822928588177,0.702815186275112,0.954635240195577,6,0.452797039093265,0.259911482722636,0.770668274983688,8,"RNA positive / Protein positive",TRUE,0.326809983840721,0.200822928588177
"FT2704PR","Lumichrome","C01727","Pteridines and derivatives","Alloxazines and isoalloxazines",0.00690796391497294,FALSE,-0.000914115717969052,-0.200144901965435,0.703791347470269,0.954635240195577,6,-0.476530660148971,0.232554324322085,0.76410571770673,8,"RNA negative / Protein negative",TRUE,0.338337781057203,0.200144901965435
"FT5010PR","13,14-Dihydro-15-keto-20-ethyl prostaglandin f2alpha",NA,"Fatty Acyls","Eicosanoids",2.98565358536553,TRUE,3.05724423695405,0.200131084246926,0.703811243840477,0.954635240195577,6,0.431971215051715,0.285170447953696,0.784067374808866,8,"RNA positive / Protein positive",TRUE,0.31605114964932,0.200131084246926
"FT1267NR","5-Acetyl-2,4-dimethylthiazole",NA,"Azoles","Thiazoles",0.593266680135806,FALSE,-0.263201562973536,-0.626385391868223,0.183305778428665,0.842783223920486,6,-0.199651398782364,0.635482470353893,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.413018395325293,0.199651398782364
"FT7780NR","FAD","C00016","Flavin nucleotides","Unclassified",0.609071927121736,FALSE,0.135100095314396,0.199031872500079,0.705394384327444,0.954635240195577,6,0.260143888998133,0.533789918330233,0.91110093783846,8,"RNA positive / Protein positive",TRUE,0.229587880749106,0.199031872500079
"FT5944PR","1alpha-hydroxy-18-(5-hydroxy-5-methylhexyloxy)-23,24,25,26,27-pentanorvitamin D3",NA,"Steroids and steroid derivatives","Vitamin D and derivatives",4.15492800204528,TRUE,5.15641269978224,0.50264589278739,0.309528630437283,0.876885269600792,6,0.19901619744728,0.636580706627913,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.350831045117335,0.19901619744728
"FT5925PR","(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.522233247133181,FALSE,0.294750907470599,-0.19899713166991,0.705444431614482,0.954635240195577,6,-0.393733195529076,0.334500304963239,0.804638828109801,8,"RNA negative / Protein negative",TRUE,0.296365163599493,0.19899713166991
"FT2359PR","Gamma-Glutamylalanine","C03740","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.82950828094992,TRUE,1.23317586184298,0.198832489641175,0.705681623045135,0.954635240195577,6,0.507398769631381,0.199304964551144,0.738625629999979,8,"RNA positive / Protein positive",TRUE,0.353115629636278,0.198832489641175
"FT2445NR","FA(18:3)",NA,"Fatty Acyls","Fatty acids and conjugates",1.1742722220799,FALSE,0.44606144511733,0.335818124023213,0.51520855902851,0.931571565774147,6,0.198350055200149,0.637733059739372,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.267084089611681,0.198350055200149
"FT2991PR","Leucyl-Lysine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.417401320588891,FALSE,0.125148901742812,0.34140225663805,0.507792770547684,0.931571565774147,6,0.197449385730603,0.639292127244859,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.269425821184327,0.197449385730603
"FT1175NR","Citric acid","C00158","Carboxylic acids and derivatives","Tricarboxylic acids and derivatives",0.824832547173476,FALSE,-0.247457793182219,-0.196316969026577,0.709307609037238,0.954635240195577,6,-0.366638621236422,0.371674412472199,0.821167837023025,8,"RNA negative / Protein negative",TRUE,0.281477795131499,0.196316969026577
"FT1787NR","2-Aminohippuric acid",NA,"Benzene and substituted derivatives","Benzoic acids and derivatives",0.959340432392545,FALSE,1.42244936206117,-0.196298568853559,0.709334145672735,0.954635240195577,6,-0.358338417379055,0.383416025156932,0.825231915463969,8,"RNA negative / Protein negative",TRUE,0.277318493116307,0.196298568853559
"FT1848PR","4-Aminophenyl hydrogen sulfate",NA,"Organic sulfuric acids and derivatives","Arylsulfates",1.10264224691151,FALSE,-0.487559069507421,-0.742661362216122,0.0908138709873714,0.760267849808906,6,-0.195807034925846,0.642138020733149,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.469234198570984,0.195807034925846
"FT5712PR","LysoPE(0:0/16:1)",NA,"Glycerophospholipids","Glycerophosphoethanolamines",0.10695633265723,FALSE,-0.0111125623999853,-0.195474242079567,0.710523189801466,0.954794450893584,6,-0.23852697938206,0.569436143193759,0.914983932164438,8,"RNA negative / Protein negative",TRUE,0.217000610730814,0.195474242079567
"FT2428PR","3'-Amino-3'-deoxythimidine",NA,"Pyrimidine nucleosides","Pyrimidine 2',3'-dideoxyribonucleosides",1.00497884756019,FALSE,-0.321230037637837,-0.605074403851542,0.203151812251393,0.842783223920486,6,-0.194724388928699,0.644016133219916,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.399899396390121,0.194724388928699
"FT1891NR","Sedoheptulose","C08355","Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.14960606436195,FALSE,0.395988581760462,0.817137613043356,0.0471006429330363,0.717627196300257,6,0.193430059548919,0.646263622625753,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.505283836296137,0.193430059548919
"FT5992NR","Acolbifene",NA,"Flavonoids","Hydroxyflavonoids",0.300365217065984,FALSE,0.0785205488415147,0.192642838024423,0.714610352480916,0.958164446922498,6,0.700017984662087,0.0532149795381212,0.588523549803042,8,"RNA positive / Protein positive",TRUE,0.446330411343255,0.192642838024423
"FT2360PR","N-Acetylserotonin","C00978","Indoles and derivatives","Hydroxyindoles",0.958685053373633,FALSE,-0.334600094082404,-0.191808182302252,0.715816074388359,0.958164446922498,6,-0.515235949432721,0.191289577657135,0.738625629999979,8,"RNA negative / Protein negative",TRUE,0.353522065867486,0.191808182302252
"FT2111NR","D-Glucosamine-6-phosphate",NA,"Organooxygen compounds","Carbohydrates and carbohydrate conjugates",0.294324235659006,FALSE,0.171726380824698,-0.190938054851066,0.717073464591172,0.958164446922498,6,-0.35432715410788,0.38914842914779,0.83238202420963,8,"RNA negative / Protein negative",TRUE,0.272632604479473,0.190938054851066
"FT4439NR","Adunctin C",NA,"Linear 1,3-diarylpropanoids","Chalcones and dihydrochalcones",1.16237215056455,FALSE,0.377566539451297,0.877780064177489,0.0214937259241621,0.67419337390447,6,0.190745996838653,0.650931701342551,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.534263030508071,0.190745996838653
"FT5389PR","12-Hydroxyhexadecanoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.131690966756927,FALSE,0.0574075772721809,-0.258155525375964,0.621369005885435,0.946367416587904,6,-0.190462602463475,0.651425158180879,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.224309063919719,0.190462602463475
"FT2089PR","11-amino-undecanoic acid","C19325","Fatty Acyls","Fatty acids and conjugates",0.82152565506868,FALSE,-0.378063291457419,-0.699915726954822,0.121564476336305,0.765141115763805,6,-0.19044311871472,0.651459088073374,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.445179422834771,0.19044311871472
"FT6303NR","5,7-Dihydroxy-8,3',4',5'-tetramethoxyflavone 6-C-glucoside",NA,"Flavonoids","Flavonoid glycosides",0.732669041980223,FALSE,0.461883321261281,0.549286435357868,0.258934486894127,0.872427299627174,6,0.190420898397592,0.651497784189169,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.36985366687773,0.190420898397592
"FT7195PR","Butyl 4'-O-butanoyl-6-O-hexadecanoyl-neohesperidoside",NA,"Saccharolipids","Unclassified",2.65439221963766,TRUE,2.5622218052458,0.190319501826327,0.717967577393917,0.958438483833914,6,0.445508296175617,0.268619961635483,0.770668274983688,8,"RNA positive / Protein positive",TRUE,0.317913899000972,0.190319501826327
"FT3664NR","10Z-Nonadecenoic acid",NA,"Fatty Acyls","Fatty acids and conjugates",0.155587287650211,FALSE,0.0387576631823331,-0.460321730295405,0.35828759319147,0.876885269600792,6,-0.190200754767017,0.651881195415792,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.325261242531211,0.190200754767017
"FT5147PR","(10Z)-12-Hydroxyhexadecenoylcarnitine",NA,"Fatty Acyls","Fatty acid esters",0.565457754333748,FALSE,-0.445987879182387,-0.197821919703154,0.707137853671149,0.954635240195577,6,-0.189910465009964,0.65238687787974,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.193866192356559,0.189910465009964
"FT1566NR","L-Glutamic acid 5-phosphate","C03287","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.40288282465247,FALSE,0.159786931024578,-0.654929646938079,0.158065947122057,0.834619344496697,6,-0.18990928591084,0.652388932097135,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.422419466424459,0.18990928591084
"FT3989PR","Cyclopropyl-methoxycarbonyl metomidate",NA,"Azoles","Imidazoles",0.284230456880288,FALSE,-0.0772471693486537,-0.367499300949956,0.473567492896219,0.913637146489099,6,-0.189027136486793,0.653926340171218,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.278263218718374,0.189027136486793
"FT4389NR","N-Palmitoyl Glutamic acid",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.455115403270757,FALSE,0.124679641095982,0.529067946596911,0.280444549633613,0.876885269600792,6,0.188709788581447,0.654479673830536,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.358888867589179,0.188709788581447
"FT3472NR","Indole-3-acetic-acid-O-glucuronide",NA,"Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.72345560265466,FALSE,2.30579756899582,-0.226497249227731,0.666063894292264,0.952289076557119,6,-0.188604491310087,0.654663302476803,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.207550870268909,0.188604491310087
"FT1465NR","O-Succinyl-L-homoserine",NA,"Carboxylic acids and derivatives","Amino acids, peptides, and analogues",1.77765481682249,TRUE,1.07515005333448,0.185875988565877,0.724397013991563,0.962681972315463,6,0.544501269709236,0.162905000618864,0.732547002782891,8,"RNA positive / Protein positive",TRUE,0.365188629137557,0.185875988565877
"FT3119NR","3-(1-Azatricyclo[7.3.1.05,13]trideca-5,7,9(13)-trien-7-yl)-2-cyanoprop-2-enoic acid",NA,"Quinolines and derivatives","Hydroquinolines",0.366760515780711,FALSE,-0.143648945883572,-0.566949445290241,0.240693586563635,0.871836121534285,6,-0.185487398779613,0.660106039505311,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.376218422034927,0.185487398779613
"FT3773NR","Carbocyclic Thromboxane A2",NA,"Fatty Acyls","Fatty acids and conjugates",0.0315568151880007,FALSE,0.0369139832967983,-0.234117743122912,0.655239512896174,0.952289076557119,6,-0.184685483843985,0.661508377418735,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.209401613483448,0.184685483843985
"FT1649PR","L-Arginine","C00062","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",0.0820364124665451,FALSE,0.00153453699439785,-0.633655056303636,0.176729602397233,0.842783223920486,6,-0.184622613752994,0.661618357056441,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.409138835028315,0.184622613752994
"FT4166PR","Farnesylcysteine","C19691","Prenol lipids","Sesquiterpenoids",0.0681669377787018,FALSE,-0.00624664288017261,-0.81351901114107,0.0489202857704938,0.717627196300257,6,-0.184017629344259,0.662676935736856,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.498768320242665,0.184017629344259
"FT2214NR","(E)-4-[5-(4-Hydroxyphenoxy)-3-penten-1-ynyl]phenol",NA,"Phenols","4-alkoxyphenols",0.349783211169894,FALSE,-0.105999732997535,-0.555146477429391,0.252824917284585,0.872427299627174,6,-0.183776660674493,0.663098709527698,0.941022348115419,8,"RNA negative / Protein negative",TRUE,0.369461569051942,0.183776660674493
"FT2944NR","4-Amino-1-[(2R,3S,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxypyrimidin-2-one",NA,"Organooxygen compounds","Carbohydrates and carbohydrate conjugates",1.81298347577652,TRUE,0.891301776679149,0.183182320656651,0.728299930247366,0.962681972315463,6,0.568480761995926,0.141479393236745,0.71186192704025,8,"RNA positive / Protein positive",TRUE,0.375831541326288,0.183182320656651
"FT2785PR","Heptyl cinnamate",NA,"Cinnamic acids and derivatives","Cinnamic acid esters",1.19400942663652,FALSE,0.675452314449331,0.716915796266724,0.108862287405645,0.760267849808906,6,0.182524664505415,0.665291353844188,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.44972023038607,0.182524664505415
"FT0248NR","3-Hydroxy-4-aminopyridine",NA,"Pyridines and derivatives","Aminopyridines and derivatives",1.54095773071653,TRUE,0.766081739247765,0.352879046795256,0.492652318265811,0.923262841337711,6,0.182519675772827,0.665300094862845,0.941022348115419,8,"RNA positive / Protein positive",TRUE,0.267699361284041,0.182519675772827
"FT7474NR","PA(20:4-OH(15S)/P-16:0)",NA,"Glycerophospholipids","Glycerophosphates",0.659597209564103,FALSE,-0.146219227492919,-0.182372035585171,0.729474753394135,0.962681972315463,6,-0.80722106077153,0.0154211603499584,0.501477491291417,8,"RNA negative / Protein negative",TRUE,0.49479654817835,0.182372035585171
"FT1955NR","pentalenene","C01841","Prenol lipids","Sesquiterpenoids",0.693380477838832,FALSE,-0.178368536667567,-0.182072546733055,0.729909069894394,0.962681972315463,6,-0.619001291119175,0.101766085453245,0.672331389202956,8,"RNA negative / Protein negative",TRUE,0.400536918926115,0.182072546733055
